DRAINAGE POINT,Date,MonthlyOil (bbl),MonthlyGAS (scf),MonthlyWATER (bbl),CONDENSATE (M3),PROD_DAYS
WELL015L-RES2,4/30/1991,0,0,0,,30
WELL015S-RES4,4/30/1991,1994.5,267306.298,3497.8,,30
WELL015L-RES2,5/31/1991,0,0,0,,31
WELL015S-RES4,5/31/1991,4273.2,575246.035,6263.9,,31
WELL015L-RES2,6/30/1991,0,0,0,,30
WELL015S-RES4,6/30/1991,3108.9,775701.038,5286.7,,30
WELL015L-RES2,7/31/1991,0,0,0,,31
WELL015S-RES4,7/31/1991,3974.8,764329.608,8322.6,,31
WELL015L-RES2,8/31/1991,0,0,0,,31
WELL015S-RES4,8/31/1991,4664.2,699434.764,6948,,31
WELL015L-RES2,9/30/1991,0,0,0,,30
WELL015S-RES4,9/30/1991,3801.6,400044.7885,4796.7,,30
WELL015L-RES2,10/31/1991,0,0,0,,31
WELL015S-RES4,10/31/1991,4600.1,596427.972,6982.6,,31
WELL015L-RES2,11/30/1991,0,0,0,,30
WELL015S-RES4,11/30/1991,4714.5,814657.0145,7145.4,,30
WELL015L-RES2,12/31/1991,0,0,0,,31
WELL015S-RES4,12/31/1991,4071,1947254.974,6992.7,,31
WELL015L-RES2,1/31/1992,0,0,0,,31
WELL015S-RES4,1/31/1992,3914.4,952378.4515,7080.4,,31
WELL015L-RES2,2/28/1992,0,0,0,,28
WELL015S-RES4,2/28/1992,2971,893112.8185,5808.5,,28
WELL015L-RES2,3/31/1992,0,0,0,,31
WELL015S-RES4,3/31/1992,3722.3,931892.22,7109.9,,31
WELL015L-RES2,4/30/1992,0,0,0,,30
WELL015S-RES4,4/30/1992,1666.5,322743.785,4339.6,,30
WELL015L-RES2,5/31/1992,0,0,0,,31
WELL015S-RES4,5/31/1992,2129.8,593722.843,2666.6,,31
WELL015L-RES2,6/30/1992,0,0,0,,30
WELL015S-RES4,6/30/1992,1985.2,668170.3945,2411.4,,30
WELL015L-RES2,7/31/1992,0,0,0,,31
WELL015S-RES4,7/31/1992,1864.4,748172.9955,2790.9,,31
WELL015L-RES2,8/31/1992,0,0,0,,31
WELL015S-RES4,8/31/1992,2504.3,772148.349,9044.5,,31
WELL015L-RES2,9/30/1992,0,0,0,,30
WELL015S-RES4,9/30/1992,2756.5,558598.544,4634.9,,30
WELL015L-RES2,10/31/1992,0,0,0,,31
WELL015S-RES4,10/31/1992,1737.8,314458.886,2696.3,,31
WELL015L-RES2,11/30/1992,0,0,0,,30
WELL015S-RES4,11/30/1992,1970.7,362172.9825,3060.8,,30
WELL015L-RES2,12/31/1992,0,0,0,,31
WELL015S-RES4,12/31/1992,1891.550868,433247.9515,3104.6,,31
WELL015L-RES2,1/31/1993,0,0,0,,31
WELL015S-RES4,1/31/1993,1983.5,512745.548,2729.3,,31
WELL015L-RES2,2/28/1993,0,0,0,,28
WELL015S-RES4,2/28/1993,1949.6,1046390.513,1646.3,,28
WELL015L-RES2,3/31/1993,0,0,0,,31
WELL015S-RES4,3/31/1993,2051,390230.75,2056.8,,31
WELL015L-RES2,4/30/1993,0,0,0,,30
WELL015S-RES4,4/30/1993,1975.5,587178.9735,2059.2,,30
WELL015L-RES2,5/31/1993,0,0,0,,31
WELL015S-RES4,5/31/1993,256.3968218,540012.2595,90.8,,31
WELL015L-RES2,6/30/1993,0,0,0,,30
WELL015S-RES4,6/30/1993,0,0,0,,30
WELL015L-RES2,7/31/1993,0,0,0,,31
WELL015S-RES4,7/31/1993,0,0,0,,31
WELL015L-RES2,8/31/1993,0,0,0,,31
WELL015S-RES4,8/31/1993,537.7,278518.8105,363.8,,31
WELL015L-RES2,9/30/1993,0,0,0,,30
WELL015S-RES4,9/30/1993,2249.4,530311.229,2387.2,,30
WELL015L-RES2,10/31/1993,0,0,0,,31
WELL015S-RES4,10/31/1993,1717.2,576372.5835,3079.7,,31
WELL015L-RES2,11/30/1993,0,0,0,,30
WELL015S-RES4,11/30/1993,1371.5,635726.504,3875.3,,30
WELL015L-RES2,12/31/1993,0,0,0,,31
WELL015S-RES4,12/31/1993,1299.1,728244.741,3870.9,,31
WELL015L-RES2,1/31/1994,0,0,0,,31
WELL015S-RES4,1/31/1994,1688.7,3090998.348,3535.2,,31
WELL015L-RES2,2/28/1994,0,0,0,,28
WELL015S-RES4,2/28/1994,2164.5,2976916.772,2815.8,,28
WELL015L-RES2,3/31/1994,0,0,0,,31
WELL015S-RES4,3/31/1994,1578.7,687056.8565,1841.8,,31
WELL016T-RES2,1/31/1990,2033.496,726323.605,2727.262,,31
WELL016T-RES2,2/28/1990,3309.698,321588.9845,4155.049,,28
WELL016T-RES2,3/31/1990,2954.953,631877.169,4289.022,,31
WELL016T-RES2,4/30/1990,2155.518,264848.374,2791.418,,30
WELL016T-RES2,5/31/1990,2541.083,321189.925,2877.588,,31
WELL016T-RES2,6/30/1990,2736.945534,338405.9875,2536.681,,30
WELL016T-RES2,7/31/1990,2835.447,412984.2045,3000.24,,31
WELL016T-RES2,8/31/1990,2798.4,476628.8975,3763.8,,31
WELL016T-RES2,9/30/1990,2563.5,464989.0735,3022.8,,30
WELL016T-RES2,10/31/1990,2804,716234.1095,3049.4,,31
WELL016T-RES2,11/30/1990,3351.5,818107.29,3146,,30
WELL016T-RES2,12/31/1990,2994.7,496595.9985,3551.6,,31
WELL016T-RES2,1/31/1991,2745.8,583520.3395,3186.7,,31
WELL016T-RES2,2/29/1991,2962.7,685538.3115,1844.2,,29
WELL016T-RES2,3/31/1991,4193.7,796805.282,2336.4,,31
WELL016T-RES2,4/30/1991,5351.9,773783.4335,2491,,30
WELL016T-RES2,5/31/1991,5021.8,719059.3095,2502.1,,31
WELL016T-RES2,6/30/1991,3653.5,969633.3605,2111.7,,30
WELL016T-RES2,7/31/1991,4671.1,955412.01,3324.4,,31
WELL016T-RES2,8/31/1991,5481.3,874289.9235,2775.2,,31
WELL016T-RES2,9/30/1991,4467.6,500060.4,1915.9,,30
WELL016T-RES2,10/31/1991,5406,745534.965,2789.2,,31
WELL016T-RES2,11/30/1991,5540.5,1018322.151,2854.1,,30
WELL016T-RES2,12/31/1991,4784.2,2434068.718,2793.2,,31
WELL016T-RES2,1/31/1992,4600.2,1190475.713,2828.2,,31
WELL016T-RES2,2/28/1992,3491.4,1116398.969,2320.1,,28
WELL016T-RES2,3/31/1992,4374.4,1164865.275,2840,,31
WELL016T-RES2,4/30/1992,6213.3,1259862.625,3590.7,,30
WELL016T-RES2,5/31/1992,8548.5,2555601.759,4589.3,,31
WELL016T-RES2,6/30/1992,7968.5,2876035.943,4150.2,,30
WELL016T-RES2,7/31/1992,6527.9,2764638.307,4056.2,,31
WELL016T-RES2,8/31/1992,2342.8,765505.5975,7118.6,,31
WELL016T-RES2,9/30/1992,3975.3,1283265.876,5435.2,,30
WELL016T-RES2,10/31/1992,7091.9,1456637.805,5002.2,,31
WELL016T-RES2,11/30/1992,4428.3,876168.6815,5506,,30
WELL016T-RES2,12/31/1992,5145.352216,1268744.348,4460.5,,31
WELL016T-RES2,1/31/1993,3889.2,1060763.718,5765.4,,31
WELL016T-RES2,2/28/1993,3942.7,2269228.892,5733.5,,28
WELL016T-RES2,3/31/1993,3524.2,713518.386,7200.3,,31
WELL016T-RES2,4/30/1993,4016.1,1271626.052,7174.1,,30
WELL016T-RES2,5/31/1993,873.1297155,1939157.245,203,,31
WELL016T-RES2,6/30/1993,0,0,0,,30
WELL016T-RES2,7/31/1993,0,0,0,,31
WELL016T-RES2,8/31/1993,1830.6,1000131.395,813.4,,31
WELL016T-RES2,9/30/1993,7343.3,1802293.962,4839.4,,30
WELL016T-RES2,10/31/1993,4405.1,1496783.897,3384.9,,31
WELL016T-RES2,11/30/1993,3378.1,1664035.737,5701.8,,30
WELL016T-RES2,12/31/1993,3524,2080678.576,6751.4,,31
WELL016T-RES2,1/31/1994,4121,4419421.514,6257.2,,31
WELL016T-RES2,2/28/1994,5345.9,3022335.393,4401,,28
WELL016T-RES2,3/31/1994,3618,1648543.047,3441,,31
WELL017T-RES2,1/31/1990,2568.759,1014546.978,868.623,,31
WELL017T-RES2,2/28/1990,4180.837,449203.2685,1323.376,,28
WELL017T-RES2,3/31/1990,4228.011,715425.396,1700.765,,31
WELL017T-RES2,4/30/1990,2879.475,354537.8795,1332.182,,30
WELL017T-RES2,5/31/1990,3727.971,470579.438,1649.188,,31
WELL017T-RES2,6/30/1990,4015.150604,495801.411,1453.575,,30
WELL017T-RES2,7/31/1990,4159.452,605069.5525,1719.634,,31
WELL017T-RES2,8/31/1990,4105.5,698318.81,2157.1,,31
WELL017T-RES2,9/30/1990,3760.9,681261.665,1732.5,,30
WELL017T-RES2,10/31/1990,4208.7,1073597.189,1788.1,,31
WELL017T-RES2,11/30/1990,4479.4,1098377.725,1486.6,,30
WELL017T-RES2,12/31/1990,3538.2,591183.6945,1740.6,,31
WELL017T-RES2,1/31/1991,4028.4,854926.709,1826.4,,31
WELL017T-RES2,2/29/1991,3446.8,785257.277,1286.8,,29
WELL017T-RES2,3/31/1991,4878.9,912702.049,1630.1,,31
WELL017T-RES2,4/30/1991,6226.4,886332.3385,1738,,30
WELL017T-RES2,5/31/1991,5842.2,823648.2135,1745.6,,31
WELL017T-RES2,6/30/1991,4250.4,1110674.408,1473.3,,30
WELL017T-RES2,7/31/1991,5434.3,1094380.067,2319.4,,31
WELL017T-RES2,8/31/1991,6376.8,1001455.707,1936.3,,31
WELL017T-RES2,9/30/1991,5197.6,572795.174,1336.7,,30
WELL017T-RES2,10/31/1991,6289.2,853973.204,1945.9,,31
WELL017T-RES2,11/30/1991,6445.6,1166440.324,1991.4,,30
WELL017T-RES2,12/31/1991,5565.9,2788115.719,1948.7,,31
WELL017T-RES2,1/31/1992,5351.8,1363635.753,1973.2,,31
WELL017T-RES2,2/28/1992,4061.9,1278784.402,1618.7,,28
WELL017T-RES2,3/31/1992,5089.1,1334299.582,1981.4,,31
WELL017T-RES2,4/30/1992,4300.9,861982.646,2556.5,,30
WELL017T-RES2,5/31/1992,3407.7,1006752.957,2974.9,,31
WELL017T-RES2,6/30/1992,3176.4,1132982.893,2690.3,,30
WELL017T-RES2,7/31/1992,2755.3,1148846.391,3126.8,,31
WELL017T-RES2,8/31/1992,2780,906048.703,3099.6,,31
WELL017T-RES2,9/30/1992,3013.3,967811.1065,3648.5,,30
WELL017T-RES2,10/31/1992,3267.6,618694.0795,4104,,31
WELL017T-RES2,11/30/1992,2489,488162.7765,4254.2,,30
WELL017T-RES2,12/31/1992,2565.720781,635345.102,4294.3,,31
WELL017T-RES2,1/31/1993,3059.3,829619.98,3266.3,,31
WELL017T-RES2,2/28/1993,3122.1,1785921.928,2950.1,,28
WELL017T-RES2,3/31/1993,2681.4,545418.986,3219.1,,31
WELL017T-RES2,4/30/1993,3700.1,1159218.407,4661.1,,30
WELL017T-RES2,5/31/1993,371.4402651,809924.8045,127.7,,31
WELL017T-RES2,6/30/1993,0,0,0,,30
WELL017T-RES2,7/31/1993,0,0,0,,31
WELL017T-RES2,8/31/1993,778.8,417779.9815,511.5,,31
WELL017T-RES2,9/30/1993,3218.2,776255.4835,3327.1,,30
WELL017T-RES2,10/31/1993,2686.1,900599.5985,3356.5,,31
WELL017T-RES2,11/30/1993,3294.2,1602644.141,3490.7,,30
WELL017T-RES2,12/31/1993,3076.1,1820590.664,3942.2,,31
WELL017T-RES2,1/31/1994,3164.9,2334053.106,3832,,31
WELL017T-RES2,2/28/1994,3168.2,1551751.695,3107.1,,28
WELL017T-RES2,3/31/1994,2348.6,1066096.283,1689.2,,31
WELL018T-RES2,1/31/1990,0,0,0,,31
WELL018T-RES2,2/28/1990,0,0,0,,28
WELL018T-RES2,3/31/1990,0,0,0,,31
WELL018T-RES2,4/30/1990,0,0,0,,30
WELL018T-RES2,5/31/1990,0,0,0,,31
WELL018T-RES2,6/30/1990,0,0,0,,30
WELL018T-RES2,7/31/1990,0,0,0,,31
WELL018T-RES2,8/31/1990,0,0,0,,31
WELL018T-RES2,9/30/1990,0,0,0,,30
WELL018T-RES2,10/31/1990,0,0,0,,31
WELL018T-RES2,11/30/1990,0,0,0,,30
WELL018T-RES2,12/31/1990,0,0,0,,31
WELL018T-RES2,1/31/1991,0,0,0,,31
WELL018T-RES2,2/29/1991,0,0,0,,29
WELL018T-RES2,3/31/1991,0,0,0,,31
WELL018T-RES2,4/30/1991,0,0,0,,30
WELL018T-RES2,5/31/1991,0,0,0,,31
WELL018T-RES2,6/30/1991,0,0,0,,30
WELL018T-RES2,7/31/1991,0,0,0,,31
WELL018T-RES2,8/31/1991,0,0,0,,31
WELL018T-RES2,9/30/1991,0,0,0,,30
WELL018T-RES2,10/31/1991,0,0,0,,31
WELL018T-RES2,11/30/1991,0,0,0,,30
WELL018T-RES2,12/31/1991,0,0,0,,31
WELL018T-RES2,1/31/1992,0,0,0,,31
WELL018T-RES2,2/28/1992,0,0,0,,28
WELL018T-RES2,3/31/1992,0,0,0,,31
WELL018T-RES2,4/30/1992,0,0,0,,30
WELL018T-RES2,5/31/1992,0,0,0,,31
WELL018T-RES2,6/30/1992,0,0,0,,30
WELL018T-RES2,7/31/1992,0,0,0,,31
WELL018T-RES2,8/31/1992,0,0,0,,31
WELL018T-RES2,9/30/1992,0,0,0,,30
WELL018T-RES2,10/31/1992,0,0,0,,31
WELL018T-RES2,11/30/1992,0,0,0,,30
WELL018T-RES2,12/31/1992,0,0,0,,31
WELL018T-RES2,1/31/1993,0,0,0,,31
WELL018T-RES2,2/28/1993,1854.6,1330358.428,207.7,,28
WELL018T-RES2,3/31/1993,2983.8,706134.0195,249.1,,31
WELL018T-RES2,4/30/1993,2873.8,1068218.715,261.8,,30
WELL018T-RES2,5/31/1993,388.4466871,1006392.744,14.9,,31
WELL018T-RES2,6/30/1993,0,0,0,,30
WELL018T-RES2,7/31/1993,0,0,0,,31
WELL018T-RES2,8/31/1993,814.4,519056.3385,59.8,,31
WELL018T-RES2,9/30/1993,3337.3,956866.988,352.6,,30
WELL018T-RES2,10/31/1993,3108.7,1235085.621,32.5,,31
WELL018T-RES2,11/30/1993,3794.6,2173101.462,77.7,,30
WELL018T-RES2,12/31/1993,3733.1,2600854.4,187.9,,31
WELL018T-RES2,1/31/1994,3670.5,3188128.724,161.5,,31
WELL018T-RES2,2/28/1994,3509.1,30831562.99,42.7,,28
WELL018T-RES2,3/31/1994,2464.4,19173329.28,16.5,,31
WELL019T-RES6,1/31/1990,2675.056,1879213.564,13604.86,,31
WELL019T-RES6,2/28/1990,4353.807,832046.1205,20729.958,,28
WELL019T-RES6,3/31/1990,5928.775,1159797.573,25754.258,,31
WELL019T-RES6,4/30/1990,686.847,99824.9105,2779.467,,30
WELL019T-RES6,5/31/1990,0,0,0,,31
WELL019T-RES6,6/30/1990,0,0,0,,30
WELL019T-RES6,7/31/1990,0,0,0,,31
WELL019T-RES6,8/31/1990,0,0,0,,31
WELL019T-RES6,9/30/1990,0,0,0,,30
WELL019T-RES6,10/31/1990,0,0,0,,31
WELL019T-RES6,11/30/1990,0,0,0,,30
WELL019T-RES6,12/31/1990,0,0,0,,31
WELL019T-RES6,1/31/1991,191.6,47714.0965,872.2,,31
WELL019T-RES6,2/29/1991,0,0,0,,29
WELL019T-RES6,3/31/1991,0,0,0,,31
WELL019T-RES6,4/30/1991,0,0,0,,30
WELL019T-RES6,5/31/1991,0,0,0,,31
WELL019T-RES6,6/30/1991,0,0,0,,30
WELL019T-RES6,7/31/1991,0,0,0,,31
WELL019T-RES6,8/31/1991,0,0,0,,31
WELL019T-RES6,9/30/1991,0,0,0,,30
WELL019T-RES6,10/31/1991,0,0,0,,31
WELL019T-RES6,11/30/1991,0,0,0,,30
WELL019T-RES6,12/31/1991,0,0,0,,31
WELL019T-RES6,1/31/1992,0,0,0,,31
WELL019T-RES6,2/28/1992,0,0,0,,28
WELL019T-RES6,3/31/1992,0,0,0,,31
WELL019T-RES6,4/30/1992,0,0,0,,30
WELL019T-RES6,5/31/1992,0,0,0,,31
WELL019T-RES6,6/30/1992,0,0,0,,30
WELL019T-RES6,7/31/1992,0,0,0,,31
WELL019T-RES6,8/31/1992,0,0,0,,31
WELL019T-RES6,9/30/1992,0,0,0,,30
WELL019T-RES6,10/31/1992,0,0,0,,31
WELL019T-RES6,11/30/1992,3774.2,860156.8605,12190.7,,30
WELL019T-RES6,12/31/1992,1753.636669,509422.4065,24790.9,,31
WELL019T-RES6,1/31/1993,1646.3,522019.267,23192,,31
WELL019T-RES6,2/28/1993,1918.1,1301085.825,19074.8,,28
WELL019T-RES6,3/31/1993,1770.1,417677.568,22031.6,,31
WELL019T-RES6,4/30/1993,1847.7,685107.4685,21744.7,,30
WELL019T-RES6,5/31/1993,288.9090993,785504.482,792.2,,31
WELL019T-RES6,6/30/1993,0,0,0,,30
WELL019T-RES6,7/31/1993,0,0,0,,31
WELL019T-RES6,8/31/1993,605.9,405108.9595,3173,,31
WELL019T-RES6,9/30/1993,2420.6,725529.0175,20420.3,,30
WELL019T-RES6,10/31/1993,1729.8,686661.3285,20259.7,,31
WELL019T-RES6,11/30/1993,2024.7,1165656.331,20834.6,,30
WELL019T-RES6,12/31/1993,1672.5,1196383.913,22492.4,,31
WELL019T-RES6,1/31/1994,1944.2,1710245.415,24282.9,,31
WELL019T-RES6,2/28/1994,2311.6,1329962.9,24170.3,,28
WELL019T-RES6,3/31/1994,1558.3,838226.2455,15592.3,,31
WELL020T-RES5,1/31/1990,4236.816,253632.33,5750.774,,31
WELL020T-RES5,2/28/1990,6896.148,112301.7,8762.335,,28
WELL020T-RES5,3/31/1990,7008.107,191163.6265,10201.444,,31
WELL020T-RES5,4/30/1990,5757.064,1002412.744,28761.216,,30
WELL020T-RES5,5/31/1990,4520.487,800520.42,7675.456,,31
WELL020T-RES5,6/30/1990,4814.029148,834203.867,6691.101,,30
WELL020T-RES5,7/31/1990,4987.191,1018053.757,7915.098,,31
WELL020T-RES5,8/31/1990,4922.8,1174947.708,9928.7,,31
WELL020T-RES5,9/30/1990,4509.6,1146250.739,7974.1,,30
WELL020T-RES5,10/31/1990,5014.3,1794810.714,8177.2,,31
WELL020T-RES5,11/30/1990,5892.1,2009882.595,7511.9,,30
WELL020T-RES5,12/31/1990,5424.2,1253311.693,7961,,31
WELL020T-RES5,1/31/1991,4709.1,1402358.65,8195.3,,31
WELL020T-RES5,2/29/1991,5078.1,1654935.062,6259.5,,29
WELL020T-RES5,3/31/1991,7254.3,1941300.865,8003.4,,31
WELL020T-RES5,4/30/1991,9257.8,1885213.582,8532.7,,30
WELL020T-RES5,5/31/1991,8686.7,1751888.863,8570.6,,31
WELL020T-RES5,6/30/1991,6319.9,2362379.268,7233.5,,30
WELL020T-RES5,7/31/1991,8080.1,2327728.19,11387.5,,31
WELL020T-RES5,8/31/1991,9481.6,2130087.792,9506.6,,31
WELL020T-RES5,9/30/1991,7728.2,1218328.654,6563.1,,30
WELL020T-RES5,10/31/1991,9351.3,1816391.71,9554.1,,31
WELL020T-RES5,11/30/1991,9583.8,2481009.416,9776.8,,30
WELL020T-RES5,12/31/1991,8275.8,5930281.97,9567.8,,31
WELL020T-RES5,1/31/1992,7957.5,2900428.013,9687.8,,31
WELL020T-RES5,2/28/1992,6039.5,2719954.237,7947.5,,28
WELL020T-RES5,3/31/1992,7566.9,2838033.471,9728.2,,31
WELL020T-RES5,4/30/1992,6315.9,1717110.651,8099.1,,30
WELL020T-RES5,5/31/1992,4803,2013505.914,9088,,31
WELL020T-RES5,6/30/1992,4477.1,2265969.318,8218.5,,30
WELL020T-RES5,7/31/1992,5111.2,3054761.626,8505.8,,31
WELL020T-RES5,8/31/1992,4098.3,1892866.343,11374.8,,31
WELL020T-RES5,9/30/1992,4367.7,1983300.995,12037.6,,30
WELL020T-RES5,10/31/1992,4666.6,1267713.15,10495.2,,31
WELL020T-RES5,11/30/1992,5488.5,1519523.226,9432,,30
WELL020T-RES5,12/31/1992,4666.030822,1631432.929,10354.1,,31
WELL020T-RES5,1/31/1993,3890.7,1490667.339,10912.7,,31
WELL020T-RES5,2/28/1993,4764.5,3863362.118,8302.3,,28
WELL020T-RES5,3/31/1993,5815,1660878.576,8729.7,,31
WELL020T-RES5,4/30/1993,6405.5,2858346.659,8404.4,,30
WELL020T-RES5,5/31/1993,963.7639412,3019181.764,337.4,,31
WELL020T-RES5,6/30/1993,0,0,0,,30
WELL020T-RES5,7/31/1993,0,0,0,,31
WELL020T-RES5,8/31/1993,2020.68,1557183.142,1351.5,,31
WELL020T-RES5,9/30/1993,8188.2,2836020.516,8609.5,,30
WELL020T-RES5,10/31/1993,5346.6,2573630.066,7133.7,,31
WELL020T-RES5,11/30/1993,6594.2,4542978.104,8094.7,,30
WELL020T-RES5,12/31/1993,6197.1,5201694.673,7948.4,,31
WELL020T-RES5,1/31/1994,6264,6533257.343,9049.7,,31
WELL020T-RES5,2/28/1994,3997.4,2753620.027,12513.2,,28
WELL020T-RES5,3/31/1994,2346.8,1506541.432,7860.9,,31
WELL021T-RES3,1/31/1990,10334.404,4588506.202,16599.439,,31
WELL021T-RES3,2/28/1990,16820.205,2031618.978,25293.215,,28
WELL021T-RES3,3/31/1990,19596.546,4188945.229,31038.328,,31
WELL021T-RES3,4/30/1990,15104.791,3720332.837,22784.21,,30
WELL021T-RES3,5/31/1990,15438.265,3859812.961,26342.985,,31
WELL021T-RES3,6/30/1990,16601.28051,4060847.13,23259.72,,30
WELL021T-RES3,7/31/1990,17199.041,4955803.391,27514.147,,31
WELL021T-RES3,8/31/1990,16975.555,5719567.959,34513.4,,31
WELL021T-RES3,9/30/1990,15550.567,5579858.288,27718.7,,30
WELL021T-RES3,10/31/1990,16811.648,8525404.745,31232.5,,31
WELL021T-RES3,11/30/1990,16203.954,7963793.831,40668.175,,30
WELL021T-RES3,12/31/1990,10645.054,3541716.63,42638.805,,31
WELL021T-RES3,1/31/1991,16656.827,7002251.137,29221,,31
WELL021T-RES3,2/29/1991,10047.54,4624276.766,33993.711,,29
WELL021T-RES3,3/31/1991,14222.261,5374801.74,43066.039,,31
WELL021T-RES3,4/30/1991,18149.928,5219507.559,45914.271,,30
WELL021T-RES3,5/31/1991,17030.35,4850388.116,46118.602,,31
WELL021T-RES3,6/30/1991,12390.095,6540606.394,38924.038,,30
WELL021T-RES3,7/31/1991,15841.116,6444683.791,61276.457,,31
WELL021T-RES3,8/31/1991,18588.662,5897477.866,51155.231,,31
WELL021T-RES3,9/30/1991,15151.275,3373136.946,35316.32,,30
WELL021T-RES3,10/31/1991,18333.411,5028961.945,51410.84,,31
WELL021T-RES3,11/30/1991,18789.29,6869057.083,52609.39,,30
WELL021T-RES3,12/31/1991,16224.91,16418914.66,51484.488,,31
WELL021T-RES3,1/31/1992,15281.105,7865685.23,51061.624,,31
WELL021T-RES3,2/28/1992,11199.86,7123000.185,40450.541,,28
WELL021T-RES3,3/31/1992,14834.903,7857545.122,52347.71,,31
WELL021T-RES3,4/30/1992,14872.618,6014472.93,58658.33,,30
WELL021T-RES3,5/31/1992,12979.382,7754400.602,52076.109,,31
WELL021T-RES3,6/30/1992,13814.764,9964448.617,53772.688,,30
WELL021T-RES3,7/31/1992,9200.292,7781413.045,43260.883,,31
WELL021T-RES3,8/31/1992,10408.3,6834854.506,59921.551,,31
WELL021T-RES3,9/30/1992,9450.5,6080918.102,69659.299,,30
WELL021T-RES3,10/31/1992,15802.6,6022471.777,60970.992,,31
WELL021T-RES3,11/30/1992,11923.3,4684015.62,58423.678,,30
WELL021T-RES3,12/31/1992,12955.19086,6422569.538,51566.152,,31
WELL021T-RES3,1/31/1993,10612.7,5772865.357,49752.315,,31
WELL021T-RES3,2/28/1993,9859.689,11300114.89,40956.082,,28
WELL021T-RES3,3/31/1993,11431.58,3788466.066,45420.182,,31
WELL021T-RES3,4/30/1993,10685.096,6736996.641,50125.459,,30
WELL021T-RES3,5/31/1993,1538.526986,6799264.049,2032.915,,31
WELL021T-RES3,6/30/1993,0,0,0,,30
WELL021T-RES3,7/31/1993,0,0,0,,31
WELL021T-RES3,8/31/1993,244.2,265416.9455,616.3,,31
WELL021T-RES3,9/30/1993,13075.349,6386809.569,51872.15,,30
WELL021T-RES3,10/31/1993,10415.383,7047595.597,52741.264,,31
WELL021T-RES3,11/30/1993,11917.324,11639989.98,63647.627,,30
WELL021T-RES3,12/31/1993,7272.215,8634821.209,70408.593,,31
WELL021T-RES3,1/31/1994,7294.237,10772240.4,71266.037,,31
WELL021T-RES3,2/28/1994,8182.719,8004988.779,64075.062,,28
WELL021T-RES3,3/31/1994,7816.922,7134286.859,45842.44,,31
WELL022T-RES2,1/31/1990,4539.985,80705.3695,23372.936,,31
WELL022T-RES2,2/28/1990,7389.269,35731.717,35614.795,,28
WELL022T-RES2,3/31/1990,6947.725,352507.267,38394.891,,31
WELL022T-RES2,4/30/1990,6259.62,723240.6055,23894.99,,30
WELL022T-RES2,5/31/1990,3848.106,452356.898,33492.002,,31
WELL022T-RES2,6/30/1990,3425.742082,393493.856,30004.554,,30
WELL022T-RES2,7/31/1990,3539.276,478920.841,35396.092,,31
WELL022T-RES2,8/31/1990,3502.5,554219.484,44521.318,,31
WELL022T-RES2,9/30/1990,3208.5,540683.2445,35756.332,,30
WELL022T-RES2,10/31/1990,3590.5,852059.131,36903.409,,31
WELL022T-RES2,11/30/1990,4223.5,974595.118,36699.5,,30
WELL022T-RES2,12/31/1990,3900.4,614830.6185,39709.1,,31
WELL022T-RES2,1/31/1991,3436.7,678514.158,37694.293,,31
WELL022T-RES2,2/29/1991,2940.6,623217.931,26555.9,,29
WELL022T-RES2,3/31/1991,4156.393,724363.6225,33643.3,,31
WELL022T-RES2,4/30/1991,5311.9,703439.485,35868.3,,30
WELL022T-RES2,5/31/1991,4984.2,653691.2445,36028,,31
WELL022T-RES2,6/30/1991,3626.1,881487.1205,30407.4,,30
WELL022T-RES2,7/31/1991,4636.1,868554.7675,47869.2,,31
WELL022T-RES2,8/31/1991,5440.3,794809.9845,39962.4,,31
WELL022T-RES2,9/30/1991,4434.3,454599.4005,27589,,30
WELL022T-RES2,10/31/1991,5365.5,677758.417,40162.2,,31
WELL022T-RES2,11/30/1991,5499,925750.9415,41098.4,,30
WELL022T-RES2,12/31/1991,4748.4,2212791.991,40219.8,,31
WELL022T-RES2,1/31/1992,4565.8,1082249.364,40724.1,,31
WELL022T-RES2,2/28/1992,3465.3,1014903.659,33408.4,,28
WELL022T-RES2,3/31/1992,4341.7,1058969.716,40894,,31
WELL022T-RES2,4/30/1992,4250.9,811372.7195,46145.7,,30
WELL022T-RES2,5/31/1992,2868.1,813749.419,37867.6,,31
WELL022T-RES2,6/30/1992,3053.2,1045832.536,39107.5,,30
WELL022T-RES2,7/31/1992,3702.5,1501113.516,39909.3,,31
WELL022T-RES2,8/31/1992,4522.6,1396040.797,39198.8,,31
WELL022T-RES2,9/30/1992,3192.6,5161799.318,45812.9,,30
WELL022T-RES2,10/31/1992,4445.9,799372.6825,44482.3,,31
WELL022T-RES2,11/30/1992,4096.3,757750.4235,40607.6,,30
WELL022T-RES2,12/31/1992,3152.154212,875049.196,39273.8,,31
WELL022T-RES2,1/31/1993,3218,822564.043,37362.7,,31
WELL022T-RES2,2/28/1993,3415.1,1854584.883,30484.7,,28
WELL022T-RES2,3/31/1993,3636.9,690334.0885,33575.8,,31
WELL022T-RES2,4/30/1993,4415.7,1305235.337,37169.9,,30
WELL022T-RES2,5/31/1993,688.3599418,1423565.308,1369.8,,31
WELL022T-RES2,6/30/1993,0,0,0,,30
WELL022T-RES2,7/31/1993,0,0,0,,31
WELL022T-RES2,8/31/1993,1443.4,734280.0745,5486.617,,31
WELL022T-RES2,9/30/1993,5848.7,1337308.42,34951.3,,30
